name	len	score	pvalue
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41714_classid_0	1026	4.071260718774283e-06	0.8209645743636226
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41715_classid_0	1026	0.00447615422308445	0.40093662663343155
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41716_classid_0	1026	0.02244650013744831	0.2869552080972883
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41717_classid_0	1026	0.0024555979762226343	0.4447654656696125
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41718_classid_1	1026	0.9999908804893494	0.0006231588488556538
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41719_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41720_classid_1	1026	0.9479787349700928	0.0139172142911096
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41721_classid_1	1026	0.6317815780639648	0.038994637057179544
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41722_classid_0	1026	4.036458278733335e-08	0.9468804290354257
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41723_classid_0	1026	0.16688986122608185	0.15820681320341415
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41724_classid_1	1026	0.9999844431877136	0.0008119948636603973
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41725_classid_0	1026	0.0010473199654370546	0.5054195936248962
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41726_classid_0	1026	8.773430408837157e-07	0.8753304630259083
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41727_classid_1	1026	0.9999920725822449	0.0006231588488556538
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41728_classid_0	1026	0.4587748646736145	0.08135055517788353
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41729_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41730_classid_1	1026	0.5888606309890747	0.04356446861545434
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41731_classid_1	1026	0.9989559650421143	0.0037011858901729736
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41732_classid_1	1026	0.9497151374816895	0.013671727471863434
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41733_classid_0	1026	0.5213569402694702	0.05423370345192235
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41734_classid_1	1026	0.9999708533287048	0.0010008308784651408
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41735_classid_0	1026	0.505827784538269	0.058746884205755724
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41736_classid_1	1026	0.47376391291618347	0.07615756477075308
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41737_classid_0	1026	0.03263378515839577	0.26261424578895687
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41738_classid_0	1026	5.8631507272366434e-05	0.6904222373291035
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41739_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41740_classid_0	1026	0.019300859421491623	0.2973411889115492
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41741_classid_0	1026	0.156696155667305	0.16205906790543093
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41742_classid_0	1026	0.00015227605763357133	0.6322418611677619
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41743_classid_1	1026	0.9829404354095459	0.008875292695822948
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41744_classid_1	1026	0.9994453191757202	0.0029647254324344737
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41745_classid_0	1026	1.3780811968899798e-05	0.7668630561220636
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41746_classid_0	1026	0.982489824295044	0.008950827101744845
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41747_classid_0	1026	0.4527091383934021	0.08280459249188005
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41748_classid_0	1026	5.010962922824547e-05	0.699240879220485
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41749_classid_0	1026	0.0004041357315145433	0.5705491351310522
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41750_classid_0	1026	0.0005273374263197184	0.552628597326082
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41751_classid_1	1026	0.930181086063385	0.015541204018430396
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41752_classid_1	1026	0.9995025396347046	0.0029458418309539994
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41753_classid_1	1026	0.9999626278877258	0.0010574816829065639
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41754_classid_1	1026	0.34311380982398987	0.10931716897046605
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41755_classid_0	1026	0.00016439793398603797	0.6274831935946824
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41756_classid_0	1026	0.11033128947019577	0.1837374424050155
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41757_classid_1	1026	0.5474928617477417	0.0491917818566357
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41758_classid_0	1026	0.5071857571601868	0.05818037616134149
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41759_classid_1	1026	0.9885765314102173	0.00776116020847496
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41760_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41761_classid_1	1026	0.9726265668869019	0.01027267920537805
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41762_classid_0	1026	0.00045525829773396254	0.5623347684870459
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41763_classid_1	1026	0.9995979070663452	0.00264370420726641
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41764_classid_1	1026	0.9696403741836548	0.010914721655714178
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41765_classid_0	1026	0.6481461524963379	0.0372573457209759
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41766_classid_1	1026	0.9967722296714783	0.005381826421935192
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41767_classid_0	1026	0.9845021963119507	0.008592038673615831
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41768_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41769_classid_0	1026	0.46924781799316406	0.0777626708965934
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41770_classid_0	1026	0.6213998198509216	0.03991993352972279
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41771_classid_1	1026	0.8179807662963867	0.02388775587280006
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41772_classid_0	1026	0.0009373902576044202	0.5133884734496563
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41773_classid_1	1026	0.9999963045120239	0.0005287408414532819
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41774_classid_0	1026	0.4082660675048828	0.09421028778608656
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41775_classid_1	1026	0.9997432231903076	0.002247148576176448
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41776_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41777_classid_0	1026	3.5889286209567217e-06	0.8256099403278193
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41778_classid_0	1026	0.4433002769947052	0.08533499509026361
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41779_classid_0	1026	8.702438208274543e-06	0.7877294357579878
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41780_classid_1	1026	0.8014963269233704	0.02509630636755042
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41781_classid_1	1026	0.9999801516532898	0.0008308784651408716
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41782_classid_1	1026	0.6902539730072021	0.03397159906337337
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41783_classid_0	1026	0.009017394855618477	0.3512916383412644
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41784_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41785_classid_1	1026	0.9980168342590332	0.004626482362716218
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41786_classid_1	1026	0.9233105182647705	0.016013294055442252
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41787_classid_1	1026	0.9022836089134216	0.017523982173880202
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41788_classid_0	1026	0.003872778732329607	0.4116058614698995
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41789_classid_0	1026	7.901501521700993e-05	0.6723883979152504
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41790_classid_1	1026	0.9999867677688599	0.0007742276606994485
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41791_classid_0	1026	0.0003950690443161875	0.5721920084598535
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41792_classid_0	1026	0.00017074262723326683	0.6253115794244278
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41793_classid_1	1026	0.9929684400558472	0.006741445728529345
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41794_classid_0	1026	0.09487691521644592	0.19272603670972127
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41795_classid_0	1026	0.007848023436963558	0.36107334390815016
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41796_classid_0	1026	0.00014348952390719205	0.636264068283103
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41797_classid_0	1026	2.24908467316709e-06	0.84354936173427
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41798_classid_1	1026	0.9128081798553467	0.01680640531762218
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41799_classid_1	1026	0.9999725222587585	0.0009064128710627691
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41800_classid_1	1026	0.9997838735580444	0.002058312561371705
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41801_classid_0	1026	1.4076596926315688e-05	0.7660699448598837
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41802_classid_1	1026	0.86702561378479	0.020337638794470883
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41803_classid_1	1026	0.9994701147079468	0.0029458418309539994
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41804_classid_0	1026	0.0036750519648194313	0.4156280685852406
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41805_classid_0	1026	6.923003093106672e-05	0.6804705793488934
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41806_classid_1	1026	0.572513222694397	0.045339527154618926
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41807_classid_1	1026	0.99951171875	0.002908074627993051
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41808_classid_0	1026	0.0003958778106607497	0.5720220560465292
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41809_classid_0	1026	0.3867502510547638	0.09964876501246318
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41810_classid_0	1026	0.05090918019413948	0.2332124782838583
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41811_classid_1	1026	0.33808913826942444	0.1105257194652164
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41812_classid_1	1026	0.13363105058670044	0.17227509630636756
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41813_classid_0	1026	0.032606665045022964	0.2626520129919178
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41814_classid_1	1026	0.1652381271123886	0.1588488556537503
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41815_classid_0	1026	0.0014233585679903626	0.48417554195936247
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41816_classid_1	1026	0.18066462874412537	0.153542563637737
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41817_classid_0	1026	0.005798191763460636	0.3820530251529572
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41818_classid_1	1026	0.9991599321365356	0.0033423974620439612
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41819_classid_0	1026	8.513882307492615e-12	0.9979416874386283
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41820_classid_0	1026	0.0024345386773347855	0.4454075081199486
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41821_classid_1	1026	0.9999749064445496	0.0008686456681018204
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41822_classid_0	1026	0.0021327303256839514	0.45518921368683435
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41823_classid_0	1026	0.48020580410957336	0.07389153259309615
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41824_classid_1	1026	0.9984085559844971	0.004267693934587205
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41825_classid_1	1026	0.9899177551269531	0.007440138983306897
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41826_classid_0	1026	0.00370967504568398	0.41483495732306064
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41827_classid_0	1026	1.5304318594644428e-06	0.857560994032782
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41828_classid_0	1026	5.387368582887575e-05	0.6949543016844173
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41829_classid_1	1026	0.9932776689529419	0.0066847949240879225
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41830_classid_1	1026	0.056894782930612564	0.22618777853312183
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41831_classid_1	1026	0.5438473224639893	0.04989047511141325
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41832_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41834_classid_0	1026	0.9800004959106445	0.009290731928393383
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41835_classid_1	1026	0.9997849464416504	0.0020394289598912306
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41836_classid_0	1026	0.2581048011779785	0.13029685021527307
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41837_classid_1	1026	0.9999226927757263	0.0014918045169574742
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41838_classid_0	1026	0.06888867914676666	0.21342246393232117
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41839_classid_1	1026	0.691293478012085	0.03383941385301004
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41840_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41841_classid_0	1026	0.05750579759478569	0.2256401540901881
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41842_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41843_classid_0	1026	0.21120190620422363	0.14338318604124178
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41844_classid_0	1026	0.3400570750236511	0.10997809502228265
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41845_classid_0	1026	6.481327474716636e-09	0.9693330311957097
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41846_classid_1	1026	0.9999321699142456	0.0013596193065941536
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41847_classid_1	1026	0.42619067430496216	0.09022584787370648
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41848_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41849_classid_0	1026	0.4625090956687927	0.08017977188609411
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41850_classid_1	1026	0.9999930262565613	0.0006042752473751794
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41851_classid_0	1026	0.25989124178886414	0.12971145856937835
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41852_classid_0	1026	0.001548580708913505	0.4783405091018959
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41853_classid_0	1026	0.04020678997039795	0.24916912153485912
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41854_classid_0	1026	0.8681374788284302	0.020262104388548984
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41855_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41856_classid_1	1026	0.9352656602859497	0.015163531988820908
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41857_classid_1	1026	0.9488396644592285	0.013822796283707228
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41858_classid_0	1026	0.40285372734069824	0.09566432510008309
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41859_classid_0	1026	1.198320296680322e-05	0.773132411813581
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41860_classid_0	1026	0.00041554064955562353	0.5689251454037314
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41861_classid_1	1026	0.9824997186660767	0.008950827101744845
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41862_classid_0	1026	0.007785399444401264	0.3616776191555253
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41863_classid_1	1026	0.668013334274292	0.03570889039957701
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41864_classid_0	1026	0.55196213722229	0.048247601782611976
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41865_classid_0	1026	0.005775801837444305	0.3823551627766448
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41866_classid_1	1026	0.9999978542327881	0.0004720900370118589
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41867_classid_1	1026	0.6391502022743225	0.038220409396480096
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41868_classid_0	1026	0.06307893246412277	0.21933303119570965
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41869_classid_0	1026	0.05751337856054306	0.22562127048870761
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41870_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41871_classid_1	1026	0.5014929175376892	0.06105068358637359
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41872_classid_0	1026	0.00044477987103164196	0.5640342926202886
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41873_classid_0	1026	0.022388994693756104	0.2871251605106126
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41874_classid_0	1026	0.4138185977935791	0.09309615529873858
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41875_classid_0	1026	0.02057531662285328	0.2924881033310673
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41876_classid_1	1026	0.995335042476654	0.005986101669310371
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41877_classid_1	1026	0.8984835147857666	0.017750585391645896
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41878_classid_0	1026	2.619902659262152e-07	0.908678903240426
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41879_classid_1	1026	0.9999579787254333	0.0010763652843870384
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41880_classid_0	1026	0.05572035536170006	0.22752851423823553
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41881_classid_1	1026	0.3602072596549988	0.10572928468917592
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41882_classid_0	1026	1.280571086681448e-05	0.7702054535841075
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41883_classid_0	1026	0.012861874885857105	0.32493013067452226
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41884_classid_0	1026	0.0009654847090132535	0.5114434624971674
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41885_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41886_classid_1	1026	0.9719353914260864	0.010499282423143743
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41887_classid_0	1026	0.28277719020843506	0.12395196011783367
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41888_classid_1	1026	0.9999097585678101	0.0015673389228793716
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41889_classid_1	1026	0.9999997615814209	0.00026437042072664096
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41890_classid_0	1026	8.09334778750781e-06	0.7908641136037465
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41891_classid_0	1026	0.5214828848838806	0.05415816904600045
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41892_classid_0	1026	0.2583630681037903	0.13016466500490972
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41893_classid_1	1026	0.4699508249759674	0.0776116020847496
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41894_classid_0	1026	0.06170333921909332	0.22095702092303043
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41895_classid_0	1026	0.6960716247558594	0.03336732381599819
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41896_classid_0	1026	0.00037230097223073244	0.5766485384092455
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41897_classid_1	1026	0.23025250434875488	0.1375481531837752
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41898_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41899_classid_1	1026	0.97348952293396	0.010140493995014729
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41900_classid_1	1026	0.5210288763046265	0.0543470050608052
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41901_classid_1	1026	0.6618920564651489	0.03612432963214744
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41902_classid_1	1026	0.13958951830863953	0.16961250849762066
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41903_classid_0	1026	9.83645222731866e-05	0.6596041997129692
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41904_classid_0	1026	0.16452158987522125	0.15901880806707455
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41905_classid_1	1026	0.855009913444519	0.02114963365813128
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41906_classid_1	1026	0.8620200157165527	0.020715310824080367
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41907_classid_1	1026	0.9931296110153198	0.006722562127048871
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41908_classid_1	1026	0.9999979734420776	0.00045320643553138455
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41909_classid_1	1026	0.9515330791473389	0.013445124254097742
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41910_classid_1	1026	0.9935086369514465	0.006628144119646499
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41911_classid_1	1026	0.9999879002571106	0.0007364604577384999
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41912_classid_0	1026	0.0006916659767739475	0.5342359694841
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41913_classid_1	1026	0.996271014213562	0.005683964045622781
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41914_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41915_classid_0	1026	0.013621434569358826	0.3211722939799079
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41916_classid_1	1026	0.9999825954437256	0.0008308784651408716
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41917_classid_1	1026	0.3492571711540222	0.10782536445350857
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41918_classid_0	1026	0.028795547783374786	0.27041317320039276
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41919_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41920_classid_1	1026	0.5000090003013611	0.06242918649444822
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41921_classid_0	1026	7.253215250635492e-10	0.9860072513029685
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41922_classid_0	1026	0.000795017636846751	0.5246242163305386
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41923_classid_0	1026	0.4747915267944336	0.07585542714706549
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41924_classid_0	1026	0.4862426817417145	0.071058992371025
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41925_classid_0	1026	0.014540258795022964	0.3166591132260745
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41926_classid_1	1026	0.4867410957813263	0.07085127275473978
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41927_classid_0	1026	0.333199143409729	0.11186645517033009
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41928_classid_1	1026	0.9996697902679443	0.002435984590981192
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41929_classid_0	1026	0.010770694352686405	0.33828083692121763
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41930_classid_1	1026	0.9997667670249939	0.0021149633658131277
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41931_classid_0	1026	0.004026512149721384	0.40896215726263313
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41932_classid_1	1026	1.0	0.0
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41933_classid_1	1026	0.9407282471656799	0.014748092756250473
LCA_seed33_repr_k6_Pshort0_1024_s4000_k6s1_recid_41934_classid_0	1026	0.056084975600242615	0.22722637661454792
